DC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY_OF_WEEK,INVERTER_IDs_1BY6WEcLGh8j5v7,INVERTER_IDs_1IF53ai7Xc0U56Y,INVERTER_IDs_3PZuoBAID5Wc2HD,INVERTER_IDs_7JYdWkrLSPkdwr4,INVERTER_IDs_McdE0feGgRqW7Ca,INVERTER_IDs_VHMLBKoKgIrUVDU,INVERTER_IDs_WRmjgnKYAwPKWDb,INVERTER_IDs_YxYtjZvoooNbGkE,INVERTER_IDs_ZnxXDlPa8U1GXgE,INVERTER_IDs_ZoEaEvLYb1n2sOq,INVERTER_IDs_adLQvlD726eNBSB,INVERTER_IDs_bvBOhCH3iADSZry,INVERTER_IDs_iCRJl6heRkivqQ3,INVERTER_IDs_ih0vzX44oOqAx2f,INVERTER_IDs_pkci93gMrogZuBj,INVERTER_IDs_rGa61gmuvPhdLxV,INVERTER_IDs_sjndEbLyjtCKgGv,INVERTER_IDs_uHbuxQJl8lW7ozc,INVERTER_IDs_wCURE6d3bPkepu2,INVERTER_IDs_z9Y9gH1T5YWrNuG,INVERTER_IDs_zBIq5rxdHJRwDNY,INVERTER_IDs_zVJPv84UY57bAof,PREDICTED_AC,ACTUAL_AC,TIMESTAMP
377.8571429,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.55193928569999,36.51428571,2020-06-12 18:15:00
385.625,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,37.28005357079994,37.275,2020-06-12 18:15:00
384.1428571,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37.11553571419996,37.15714286,2020-06-12 18:15:00
377.25,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.462485715799986,36.4375,2020-06-12 18:15:00
365.625,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.33521428589999,35.3375,2020-06-12 18:15:00
385.7142857,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,37.28017857079995,37.28571429,2020-06-12 18:15:00
376.0,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.32949999960001,36.34285714,2020-06-12 18:15:00
75.71428571,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.307071428469998,7.314285714,2020-06-12 18:30:00
73.42857143,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.056214285799995,7.085714286,2020-06-12 18:30:00
85.125,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.206392857050005,8.2125,2020-06-12 18:30:00
76.625,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.375782142840002,7.3875,2020-06-12 18:30:00
78.0,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.51701428572,7.514285714,2020-06-12 18:30:00
85.375,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.217142856969998,8.2625,2020-06-12 18:30:00
75.57142857,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.28430357136,7.3,2020-06-12 18:30:00
79.85714286,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.707089285789998,7.685714286,2020-06-12 18:30:00
90.25,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.700964285580001,8.7,2020-06-12 18:30:00
73.375,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.055250000089996,7.0625,2020-06-12 18:30:00
74.28571429,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7.180053571320001,7.171428571,2020-06-12 18:30:00
76.57142857,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.375782142840002,7.4,2020-06-12 18:30:00
84.0,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.103196428639999,8.0875,2020-06-12 18:30:00
78.85714286,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.617053571609997,7.614285714,2020-06-12 18:30:00
80.28571429,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.74578571436,7.757142857,2020-06-12 18:30:00
89.125,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.59003571437999,8.6,2020-06-12 18:30:00
81.85714286,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.899757142920013,7.914285714,2020-06-12 18:30:00
90.75,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.76744642843,8.75,2020-06-12 18:30:00
79.28571429,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.649250000099996,7.642857143,2020-06-12 18:30:00
76.14285714,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.356842857109996,7.357142857,2020-06-12 18:30:00
91.625,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.836535714350006,8.85,2020-06-12 18:30:00
87.375,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.439410714439997,8.425,2020-06-12 18:30:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 18:45:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.899776066666668,23.7660442,0.0,19,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:00:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,24.384317933333328,23.15259813333333,0.0,19,15,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:15:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.99760953333333,22.36348273333333,0.0,19,30,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:30:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
0.0,23.60764766666667,21.81601153333333,0.0,19,45,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2020-06-12 19:45:00
