DATE_TIME,AMBIENT_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY_OF_WEEK,IS_DAYLIGHT,MODULE_TEMPERATURE,DC_POWER,INVERTER_IDs_1BY6WEcLGh8j5v7,INVERTER_IDs_1IF53ai7Xc0U56Y,INVERTER_IDs_3PZuoBAID5Wc2HD,INVERTER_IDs_7JYdWkrLSPkdwr4,INVERTER_IDs_McdE0feGgRqW7Ca,INVERTER_IDs_VHMLBKoKgIrUVDU,INVERTER_IDs_WRmjgnKYAwPKWDb,INVERTER_IDs_ZnxXDlPa8U1GXgE,INVERTER_IDs_ZoEaEvLYb1n2sOq,INVERTER_IDs_adLQvlD726eNBSB,INVERTER_IDs_bvBOhCH3iADSZry,INVERTER_IDs_iCRJl6heRkivqQ3,INVERTER_IDs_ih0vzX44oOqAx2f,INVERTER_IDs_pkci93gMrogZuBj,INVERTER_IDs_rGa61gmuvPhdLxV,INVERTER_IDs_sjndEbLyjtCKgGv,INVERTER_IDs_uHbuxQJl8lW7ozc,INVERTER_IDs_wCURE6d3bPkepu2,INVERTER_IDs_z9Y9gH1T5YWrNuG,INVERTER_IDs_zBIq5rxdHJRwDNY,INVERTER_IDs_zVJPv84UY57bAof,INVERTER_IDs_YxYtjZvoooNbGkE,PREDICTED_AC,INVERTER_ID
2025-06-28 17:00:00,31.3,0.07375,17,0,5,1,32.363258361816406,1089.469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.98123212700007,WRmjgnKYAwPKWDb
2025-06-28 17:15:00,31.05,0.0628125,17,15,5,1,31.06865119934082,931.08923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.43853571320005,WRmjgnKYAwPKWDb
2025-06-28 17:30:00,30.8,0.051875,17,30,5,1,30.795127868652344,722.2076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.989892856,WRmjgnKYAwPKWDb
2025-06-28 17:45:00,30.55,0.0409375,17,45,5,1,30.481075286865234,553.7825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.583285714800056,WRmjgnKYAwPKWDb
2025-06-28 18:00:00,30.3,0.03,18,0,5,1,29.110149383544922,404.30927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.09839285819995,WRmjgnKYAwPKWDb
2025-06-28 18:15:00,30.0,0.0235,18,15,5,1,29.476953506469727,313.63556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.305250000700017,WRmjgnKYAwPKWDb
2025-06-28 18:30:00,29.700000000000003,0.017,18,30,5,1,29.915767669677734,196.00621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.813089286100002,WRmjgnKYAwPKWDb
2025-06-28 18:45:00,29.400000000000002,0.0105,18,45,5,1,27.919076919555664,137.4531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.256357143400004,WRmjgnKYAwPKWDb
2025-06-28 19:00:00,29.1,0.004,19,0,5,0,27.79693031311035,18.947216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8812321430199992,WRmjgnKYAwPKWDb
2025-06-28 19:15:00,28.85,0.003,19,15,5,0,27.186386108398438,15.539035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4166071429500002,WRmjgnKYAwPKWDb
2025-06-28 19:30:00,28.6,0.002,19,30,5,0,26.7739315032959,-0.38866463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 19:45:00,28.35,0.001,19,45,5,0,26.41495132446289,-0.38866463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 20:00:00,28.1,0.0,20,0,5,0,26.199596405029297,3.0348003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 20:15:00,27.975,0.0,20,15,5,0,26.199596405029297,2.6406329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 20:30:00,27.85,0.0,20,30,5,0,26.175539016723633,2.6406329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 20:45:00,27.725,0.0,20,45,5,0,25.999984741210938,2.6406329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 21:00:00,27.6,0.0,21,0,5,0,26.05561637878418,3.0348003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 21:15:00,27.5,0.0,21,15,5,0,25.811779022216797,2.6406329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 21:30:00,27.4,0.0,21,30,5,0,25.811779022216797,2.6406329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 21:45:00,27.3,0.0,21,45,5,0,25.481548309326172,2.2041318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 22:00:00,27.2,0.0,22,0,5,0,25.474056243896484,2.5982993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 22:15:00,27.1,0.0,22,15,5,0,25.474056243896484,2.2335374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 22:30:00,27.0,0.0,22,30,5,0,25.255874633789062,2.2335374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 22:45:00,26.9,0.0,22,45,5,0,24.9677791595459,2.2335374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 23:00:00,26.8,0.0,23,0,5,0,24.9677791595459,2.6277049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 23:15:00,26.625,0.0,23,15,5,0,24.80612564086914,2.2335374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 23:30:00,26.450000000000003,0.0,23,30,5,0,24.52159309387207,2.2335374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-28 23:45:00,26.275000000000002,0.0,23,45,5,0,24.140850067138672,2.2335374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 00:00:00,26.1,0.0,0,0,6,0,24.127504348754883,-3.3719316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 00:15:00,25.950000000000003,0.0,0,15,6,0,23.845216751098633,-3.1730464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 00:30:00,25.8,0.0,0,30,6,0,23.773210525512695,-3.1730464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 00:45:00,25.65,0.0,0,45,6,0,23.773210525512695,-3.1730464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 01:00:00,25.5,0.0,1,0,6,0,23.621915817260742,-3.554151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 01:15:00,25.35,0.0,1,15,6,0,23.621915817260742,-3.1730464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 01:30:00,25.2,0.0,1,30,6,0,23.621915817260742,-3.1730464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 01:45:00,25.049999999999997,0.0,1,45,6,0,23.181180953979492,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 02:00:00,24.9,0.0,2,0,6,0,23.078441619873047,0.45565513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 02:15:00,24.775,0.0,2,15,6,0,22.59493637084961,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 02:30:00,24.65,0.0,2,30,6,0,22.646484375,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 02:45:00,24.525,0.0,2,45,6,0,22.465974807739258,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 03:00:00,24.4,0.0,3,0,6,0,22.465974807739258,0.45565513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 03:15:00,24.325,0.0,3,15,6,0,22.465974807739258,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 03:30:00,24.25,0.0,3,30,6,0,22.102298736572266,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 03:45:00,24.175,0.0,3,45,6,0,22.102298736572266,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 04:00:00,24.1,0.0,4,0,6,0,21.956689834594727,0.45565513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 04:15:00,24.075000000000003,0.0,4,15,6,0,21.956689834594727,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 04:30:00,24.05,0.0,4,30,6,0,21.956689834594727,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 04:45:00,24.025,0.0,4,45,6,0,21.956689834594727,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 05:00:00,24.0,0.0,5,0,6,0,21.854097366333008,0.45565513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 05:15:00,24.05,0.0025625,5,15,6,0,22.725446701049805,0.8367597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 05:30:00,24.1,0.005125,5,30,6,0,22.725446701049805,20.55189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00548214291,WRmjgnKYAwPKWDb
2025-06-29 05:45:00,24.15,0.0076875,5,45,6,0,22.97658920288086,66.70299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.421000000010007,WRmjgnKYAwPKWDb
2025-06-29 06:00:00,24.2,0.01025,6,0,6,1,22.97658920288086,129.2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.499089285800007,WRmjgnKYAwPKWDb
2025-06-29 06:15:00,24.3,0.017375,6,15,6,1,23.403507232666016,192.96501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75057142880001,WRmjgnKYAwPKWDb
2025-06-29 06:30:00,24.4,0.0245,6,30,6,1,23.937063217163086,339.308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.80921428480001,WRmjgnKYAwPKWDb
2025-06-29 06:45:00,24.5,0.031625,6,45,6,1,23.937063217163086,453.98105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8654285718,WRmjgnKYAwPKWDb
2025-06-29 07:00:00,24.6,0.03875,7,0,6,1,24.501432418823242,555.7037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.829333332000004,WRmjgnKYAwPKWDb
2025-06-29 07:15:00,24.8,0.0469375,7,15,6,1,24.502351760864258,680.34753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.94864999929997,WRmjgnKYAwPKWDb
2025-06-29 07:30:00,25.0,0.055125,7,30,6,1,25.540285110473633,815.46655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.12800000090007,WRmjgnKYAwPKWDb
2025-06-29 07:45:00,25.2,0.0633125,7,45,6,1,26.413768768310547,918.12115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.37810714229992,WRmjgnKYAwPKWDb
2025-06-29 08:00:00,25.4,0.0715,8,0,6,1,27.111244201660156,1076.576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.64516072299995,WRmjgnKYAwPKWDb
2025-06-29 08:15:00,25.75,0.0808125,8,15,6,1,27.513336181640625,1220.8608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.78810714500007,WRmjgnKYAwPKWDb
2025-06-29 08:30:00,26.1,0.090125,8,30,6,1,28.160877227783203,1362.3934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.7027499970001,WRmjgnKYAwPKWDb
2025-06-29 08:45:00,26.45,0.0994375,8,45,6,1,28.894540786743164,1520.5863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.522839269,WRmjgnKYAwPKWDb
2025-06-29 09:00:00,26.8,0.10875,9,0,6,1,29.21526527404785,1516.2461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.191610714,WRmjgnKYAwPKWDb
2025-06-29 09:15:00,27.2,0.11875,9,15,6,1,30.906646728515625,1880.2563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.29988571399994,WRmjgnKYAwPKWDb
2025-06-29 09:30:00,27.6,0.12875,9,30,6,1,31.7117862701416,1987.3958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.795267867,WRmjgnKYAwPKWDb
2025-06-29 09:45:00,28.0,0.13875,9,45,6,1,31.83492088317871,2103.523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.31201785900012,WRmjgnKYAwPKWDb
2025-06-29 10:00:00,28.4,0.14875,10,0,6,1,33.435672760009766,2106.801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.55117857600007,WRmjgnKYAwPKWDb
2025-06-29 10:15:00,28.75,0.1560625,10,15,6,1,34.75048065185547,2284.9275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.0707678580001,WRmjgnKYAwPKWDb
2025-06-29 10:30:00,29.1,0.163375,10,30,6,1,34.656246185302734,2522.5483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.41575000100013,WRmjgnKYAwPKWDb
2025-06-29 10:45:00,29.45,0.1706875,10,45,6,1,35.234127044677734,2543.5964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.6829107180001,WRmjgnKYAwPKWDb
2025-06-29 11:00:00,29.8,0.178,11,0,6,1,35.67320251464844,2608.6594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.8738035900001,WRmjgnKYAwPKWDb
2025-06-29 11:15:00,30.025,0.17925,11,15,6,1,36.324249267578125,2484.576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.7049285680003,WRmjgnKYAwPKWDb
2025-06-29 11:30:00,30.25,0.1805,11,30,6,1,35.52305221557617,2595.3472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.51703570199984,WRmjgnKYAwPKWDb
2025-06-29 11:45:00,30.475,0.18175,11,45,6,1,36.027183532714844,2599.8523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.978785714,WRmjgnKYAwPKWDb
2025-06-29 12:00:00,30.7,0.183,12,0,6,1,35.70330047607422,2681.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.9321071580001,WRmjgnKYAwPKWDb
2025-06-29 12:15:00,30.85,0.179625,12,15,6,1,35.81669998168945,2669.1514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.8801964430001,WRmjgnKYAwPKWDb
2025-06-29 12:30:00,31.0,0.17625,12,30,6,1,35.89818572998047,2669.1514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.8837500150001,WRmjgnKYAwPKWDb
2025-06-29 12:45:00,31.15,0.172875,12,45,6,1,35.95637512207031,2539.221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.9912142869998,WRmjgnKYAwPKWDb
2025-06-29 13:00:00,31.3,0.1695,13,0,6,1,36.0755615234375,2543.2683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.7074285730001,WRmjgnKYAwPKWDb
2025-06-29 13:15:00,31.4,0.165125,13,15,6,1,36.08076858520508,2479.7717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.18983927599976,WRmjgnKYAwPKWDb
2025-06-29 13:30:00,31.5,0.16075,13,30,6,1,35.66545867919922,2242.151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.81046428599996,WRmjgnKYAwPKWDb
2025-06-29 13:45:00,31.6,0.156375,13,45,6,1,36.09823226928711,2246.656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.25373212500003,WRmjgnKYAwPKWDb
2025-06-29 14:00:00,31.7,0.152,14,0,6,1,35.85795974731445,2223.7598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0804107159998,WRmjgnKYAwPKWDb
2025-06-29 14:15:00,31.75,0.14875,14,15,6,1,35.85795974731445,2123.355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.14805358599992,WRmjgnKYAwPKWDb
2025-06-29 14:30:00,31.799999999999997,0.1455,14,30,6,1,34.16038513183594,2110.615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.88737500200006,WRmjgnKYAwPKWDb
2025-06-29 14:45:00,31.849999999999998,0.14225,14,45,6,1,34.16038513183594,2115.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.35173214400004,WRmjgnKYAwPKWDb
2025-06-29 15:00:00,31.9,0.139,15,0,6,1,34.77461242675781,2089.2583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.78614284299994,WRmjgnKYAwPKWDb
2025-06-29 15:15:00,31.9,0.1339375,15,15,6,1,34.833560943603516,2029.4465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.92471429499983,WRmjgnKYAwPKWDb
2025-06-29 15:30:00,31.9,0.128875,15,30,6,1,34.833560943603516,1972.9397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.3900714430003,WRmjgnKYAwPKWDb
2025-06-29 15:45:00,31.9,0.1238125,15,45,6,1,34.61675262451172,1858.3179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0472142750001,WRmjgnKYAwPKWDb
2025-06-29 16:00:00,31.9,0.11875,16,0,6,1,34.61675262451172,1805.8964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.97250000600016,WRmjgnKYAwPKWDb
2025-06-29 16:15:00,31.799999999999997,0.109375,16,15,6,1,33.46373748779297,1676.0275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.05508928099994,WRmjgnKYAwPKWDb
2025-06-29 16:30:00,31.7,0.1,16,30,6,1,33.46373748779297,1536.7837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.05341071799995,WRmjgnKYAwPKWDb
2025-06-29 16:45:00,31.6,0.090625,16,45,6,1,33.46070861816406,1295.3662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.1795714330001,WRmjgnKYAwPKWDb
2025-06-29 17:00:00,31.5,0.08125,17,0,6,1,32.734107971191406,1171.4998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.89524999400008,WRmjgnKYAwPKWDb
2025-06-29 17:15:00,31.3,0.0694375,17,15,6,1,32.363258361816406,964.286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.71192857179996,WRmjgnKYAwPKWDb
2025-06-29 17:30:00,31.1,0.057625,17,30,6,1,30.917646408081055,794.0228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.01164285699996,WRmjgnKYAwPKWDb
2025-06-29 17:45:00,30.9,0.0458125,17,45,6,1,30.847272872924805,639.15234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.837053569799984,WRmjgnKYAwPKWDb
2025-06-29 18:00:00,30.7,0.034,18,0,6,1,29.818071365356445,411.04987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.71996428549998,WRmjgnKYAwPKWDb
2025-06-29 18:15:00,30.4,0.026625,18,15,6,1,29.749544143676758,327.09088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.64646428639999,WRmjgnKYAwPKWDb
2025-06-29 18:30:00,30.1,0.01925,18,30,6,1,28.915430068969727,232.52301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.445500000899987,WRmjgnKYAwPKWDb
2025-06-29 18:45:00,29.8,0.011875,18,45,6,1,28.601539611816406,140.88068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.601017857599997,WRmjgnKYAwPKWDb
2025-06-29 19:00:00,29.5,0.0045,19,0,6,0,27.810836791992188,35.325523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421089285740004,WRmjgnKYAwPKWDb
2025-06-29 19:15:00,29.25,0.003375,19,15,6,0,27.774425506591797,20.73136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.017839285730001,WRmjgnKYAwPKWDb
2025-06-29 19:30:00,29.0,0.00225,19,30,6,0,27.490779876708984,2.0739555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 19:45:00,28.75,0.001125,19,45,6,0,27.066617965698242,3.1216388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 20:00:00,28.5,0.0,20,0,6,0,26.67501449584961,3.2448049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 20:15:00,28.325,0.0,20,15,6,0,25.977205276489258,2.8506377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,WRmjgnKYAwPKWDb
2025-06-29 20:30:00,28.15,0.0,20,30,6,0,26.302886962890625,5.879935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882821428569999,WRmjgnKYAwPKWDb
2025-06-29 20:45:00,27.975,0.0,20,45,6,0,26.199596405029297,5.879935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882821428569999,WRmjgnKYAwPKWDb
2025-06-29 21:00:00,27.8,0.0,21,0,6,0,26.22686767578125,6.2741027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8833214285699992,WRmjgnKYAwPKWDb
2025-06-29 21:15:00,27.65,0.0,21,15,6,0,26.15191650390625,5.879935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8808214285699992,WRmjgnKYAwPKWDb
2025-06-29 21:30:00,27.5,0.0,21,30,6,0,25.811779022216797,5.879935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876196428569999,WRmjgnKYAwPKWDb
2025-06-29 21:45:00,27.35,0.0,21,45,6,0,25.55249786376953,5.6922708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876196428569999,WRmjgnKYAwPKWDb
2025-06-29 22:00:00,27.2,0.0,22,0,6,0,25.474056243896484,5.837602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8766964285699993,WRmjgnKYAwPKWDb
2025-06-29 22:15:00,27.075,0.0,22,15,6,0,25.255874633789062,5.47284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8766964285699993,WRmjgnKYAwPKWDb
2025-06-29 22:30:00,26.95,0.0,22,30,6,0,24.9677791595459,5.47284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8759464285699992,WRmjgnKYAwPKWDb
2025-06-29 22:45:00,26.825,0.0,22,45,6,0,24.9677791595459,5.47284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8759464285699992,WRmjgnKYAwPKWDb
2025-06-29 23:00:00,26.7,0.0,23,0,6,0,24.9021053314209,5.8670077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8764464285699992,WRmjgnKYAwPKWDb
