Timestamp,Ambient Temp (°C),Irradiance (W/m²),IRRADIATION (kWh/m²),MODULE_TEMPERATURE,DC_CURRENT,AC_CURRENT
2025-06-13 14:45:00,31.1,523.75,0.1309375,34.8624134242217,4099.735237950001,397.0680535424999
2025-06-13 15:00:00,31.0,467.0,0.11675,34.32446108713865,4101.279880800001,396.9731130624999
2025-06-13 15:15:00,30.55,394.0,0.0985,33.248263193929915,4151.167232000001,397.9167529354999
2025-06-13 15:30:00,30.1,321.0,0.08025,32.17206530072117,4191.90586285,397.6837410304999
2025-06-13 15:45:00,29.65,248.0,0.062,31.095867407512436,4393.52901775,417.86190177549986
2025-06-13 16:00:00,29.2,175.0,0.04375,30.019669514303693,4215.048214099999,409.531464249
2025-06-13 16:15:00,28.975,147.75,0.0369375,29.549767609612424,4178.1929462,407.4345178175
2025-06-13 16:30:00,28.75,120.5,0.030125,29.07986570492114,4253.577410449999,414.1703303175
2025-06-13 16:45:00,28.525,93.25,0.0233125,28.60996380022987,4440.06580325,427.4136249655
2025-06-13 17:00:00,28.3,66.0,0.0165,28.140061895538594,4439.483660399999,427.6816249655
2025-06-13 17:15:00,28.275,56.5,0.014125,28.040133123048115,4434.195178249999,427.4151249655
2025-06-13 17:30:00,28.25,47.0,0.01175,27.94020435055765,4436.996249699999,427.4151249655
2025-06-13 17:45:00,28.225,37.5,0.009375,27.84027557806717,4437.341249699999,427.4151249655
2025-06-13 18:00:00,28.2,28.0,0.007,27.740346805576692,4434.770892499999,427.4151249655
2025-06-13 18:15:00,28.05,21.25,0.0053125,27.511249992918493,4435.271696049999,427.5625267555
2025-06-13 18:30:00,27.9,14.5,0.003625,27.282153180260295,4435.670446049999,422.4757767505
2025-06-13 18:45:00,27.75,7.75,0.0019375,27.05305636760209,4385.586963849999,416.96141067549996
2025-06-13 19:00:00,27.6,1.0,0.00025,26.82395955494389,4394.505713799999,419.57671425549995
2025-06-13 19:15:00,27.3,0.75,0.0001875,26.46345358425976,4291.511428049999,415.05994638549987
2025-06-13 19:30:00,27.0,0.5,0.000125,26.102947613575637,3902.0793744499983,340.6439195755
2025-06-13 19:45:00,26.7,0.25,6.25e-05,25.742441642891503,4287.700356549998,395.96624099549996
2025-06-13 20:00:00,26.4,0.0,0.0,25.38193567220737,4309.729195799998,398.6223124155
2025-06-13 20:15:00,26.2,0.0,0.0,25.142827133947918,4309.729195799998,398.6223124155
2025-06-13 20:30:00,26.0,0.0,0.0,24.903718595688463,4309.729195799998,398.6223124155
2025-06-13 20:45:00,25.8,0.0,0.0,24.66461005742901,4309.729195799998,398.6223124155
2025-06-13 21:00:00,25.6,0.0,0.0,24.425501519169558,4309.729195799998,398.6223124155
2025-06-13 21:15:00,25.55,0.0,0.0,24.365724384604693,4309.729195799998,398.6223124155
2025-06-13 21:30:00,25.5,0.0,0.0,24.30594725003983,4309.729195799998,398.6223124155
2025-06-13 21:45:00,25.45,0.0,0.0,24.246170115474964,4309.729195799998,398.6223124155
2025-06-13 22:00:00,25.4,0.0,0.0,24.1863929809101,4309.729195799998,398.6223124155
2025-06-13 22:15:00,25.349999999999998,0.0,0.0,24.126615846345235,4309.729195799998,398.6223124155
2025-06-13 22:30:00,25.299999999999997,0.0,0.0,24.06683871178037,4309.729195799998,398.6223124155
2025-06-13 22:45:00,25.25,0.0,0.0,24.00706157721551,4309.729195799998,398.6223124155
2025-06-13 23:00:00,25.2,0.0,0.0,23.947284442650645,4309.729195799998,398.6223124155
2025-06-13 23:15:00,25.15,0.0,0.0,23.88750730808578,4309.729195799998,398.6223124155
2025-06-13 23:30:00,25.1,0.0,0.0,23.82773017352092,4309.729195799998,398.6223124155
2025-06-13 23:45:00,25.05,0.0,0.0,23.767953038956055,4309.729195799998,398.6223124155
2025-06-14 00:00:00,25.0,0.0,0.0,23.70817590439119,4309.729195799998,398.6223124155
2025-06-14 00:15:00,24.975,0.0,0.0,23.678287337108763,4309.729195799998,398.6223124155
2025-06-14 00:30:00,24.95,0.0,0.0,23.64839876982633,4309.729195799998,398.6223124155
2025-06-14 00:45:00,24.924999999999997,0.0,0.0,23.61851020254389,4309.729195799998,398.6223124155
2025-06-14 01:00:00,24.9,0.0,0.0,23.588621635261465,4309.729195799998,398.6223124155
2025-06-14 01:15:00,24.849999999999998,0.0,0.0,23.5288445006966,4309.729195799998,398.6223124155
2025-06-14 01:30:00,24.799999999999997,0.0,0.0,23.469067366131735,4309.729195799998,398.6223124155
2025-06-14 01:45:00,24.75,0.0,0.0,23.409290231566874,4309.729195799998,398.6223124155
2025-06-14 02:00:00,24.7,0.0,0.0,23.34951309700201,4309.729195799998,398.6223124155
2025-06-14 02:15:00,24.7,0.0,0.0,23.34951309700201,4309.729195799998,398.6223124155
2025-06-14 02:30:00,24.7,0.0,0.0,23.34951309700201,4309.729195799998,398.6223124155
2025-06-14 02:45:00,24.7,0.0,0.0,23.34951309700201,4309.729195799998,398.6223124155
2025-06-14 03:00:00,24.7,0.0,0.0,23.34951309700201,4309.729195799998,398.6223124155
2025-06-14 03:15:00,24.65,0.0,0.0,23.289735962437145,4309.729195799998,398.6223124155
2025-06-14 03:30:00,24.6,0.0,0.0,23.229958827872284,4309.729195799998,398.6223124155
2025-06-14 03:45:00,24.55,0.0,0.0,23.17018169330742,4309.729195799998,398.6223124155
2025-06-14 04:00:00,24.5,0.0,0.0,23.110404558742555,4309.729195799998,398.6223124155
2025-06-14 04:15:00,24.425,0.0,0.0,23.02073885689526,4309.729195799998,398.6223124155
2025-06-14 04:30:00,24.35,0.0,0.0,22.93107315504797,4309.729195799998,398.6223124155
2025-06-14 04:45:00,24.275,0.0,0.0,22.84140745320067,4309.729195799998,398.6223124155
2025-06-14 05:00:00,24.2,0.0,0.0,22.751741751353375,4309.729195799998,398.6223124155
2025-06-14 05:15:00,24.175,7.25,0.0018125,22.775304919624453,4309.729195799998,398.6223124155
2025-06-14 05:30:00,24.15,14.5,0.003625,22.798868087895524,4309.729195799998,398.6223124155
2025-06-14 05:45:00,24.125,21.75,0.0054375,22.822431256166603,4309.729195799998,398.6223124155
2025-06-14 06:00:00,24.1,29.0,0.00725,22.845994424437677,4309.729195799998,398.6223124155
2025-06-14 06:15:00,24.275000000000002,63.0,0.01575,23.3058846035277,4309.729195799998,398.6223124155
2025-06-14 06:30:00,24.450000000000003,97.0,0.02425,23.76577478261772,4309.729195799998,398.6223124155
2025-06-14 06:45:00,24.625,131.0,0.03275,24.22566496170774,4309.729195799998,398.6223124155
2025-06-14 07:00:00,24.8,165.0,0.04125,24.68555514079776,4309.729195799998,398.6223124155
2025-06-14 07:15:00,25.025,191.75,0.0479375,25.151770718899133,4309.729195799998,398.6223124155
2025-06-14 07:30:00,25.25,218.5,0.054625,25.617986297000513,4309.729195799998,398.6223124155
2025-06-14 07:45:00,25.475,245.25,0.0613125,26.084201875101897,4309.729195799998,398.6223124155
2025-06-14 08:00:00,25.7,272.0,0.068,26.550417453203266,4309.729195799998,398.6223124155
2025-06-14 08:15:00,25.95,294.75,0.0736875,27.017030985867898,4309.729195799998,398.6223124155
2025-06-14 08:30:00,26.2,317.5,0.079375,27.483644518532536,4309.729195799998,398.6223124155
2025-06-14 08:45:00,26.45,340.25,0.0850625,27.950258051197167,4309.729195799998,398.6223124155
2025-06-14 09:00:00,26.7,363.0,0.09075,28.4168715838618,4287.700356549998,395.96624099549996
2025-06-14 09:15:00,27.025,409.25,0.1023125,29.146408168098887,3839.7200887499985,340.6439195755
2025-06-14 09:30:00,27.35,455.5,0.113875,29.875944752335982,4286.395981649999,414.2508571104999
2025-06-14 09:45:00,27.675,501.75,0.1254375,30.605481336573064,4395.967053099999,418.9146963954999
2025-06-14 10:00:00,28.0,548.0,0.137,31.33501792081016,4435.670446049999,422.2561338955
2025-06-14 10:15:00,28.225,546.0,0.1365,31.58926971999245,4437.341249699999,427.4151249655
2025-06-14 10:30:00,28.45,544.0,0.136,31.84352151917475,4443.8286603999995,427.6816249655
2025-06-14 10:45:00,28.674999999999997,542.0,0.1355,32.09777331835705,4431.263660399999,425.7338213905
2025-06-14 11:00:00,28.9,540.0,0.135,32.35202511753934,4184.5150889999995,408.30583031749995
2025-06-14 11:15:00,28.95,529.25,0.1323125,32.33254623042143,4178.1929462,407.4345178175
